transaction_id,product_name,main_category,item_count,items,source
3700009269084,Bol poulet avocat,salade snacking,25,102 | 5 g de céréales & lentilles cuisinées : blé dur cuit 26 | blé dur précuit | lentilles corail cuites 6 | lentilles corail | tomates 4 | petit épeautre cuit | huile de colza | basilic | tomates déshydratées | 72 | 5 g d'ingrédients savoureux : avocats | amidons | dextrose | œufs durs | persil | 50 g de salades mélangées : laitue | chicorée et roquette | vinaigre balsamique (vinaigre de vin | moût de raisins cuit | huile d'olive vierge extra | moutarde de dijon (eau | graines de moutarde | vinaigre d'alcool | poivre noir,Open Food Facts
3240931545332,Girasoli cepes ricotta 250g,raw fresh pasta stuffed with vegetables,21,farce (champignons cuits (cèpes 7 | champignons de paris 6 | huile de colza | oignons | persil | ail | ricotta 9 | lactoserum | pommes de terre déshydratées épice: curcuma | parmesan aop 2 | creme fraiche | amidon | semoule de ble dur | coulis de cèpes et bolets (cèpes 1 | huile de tournesol | échalotes | bolets jaunes | fibres de ble | arôme naturel | pâte (semoule de ble dur | œufs frais issus de poules élevées en plein air 8,Open Food Facts
8001665705059,Aubergine Parmigiana Fresh Tortelloni,tortelloni,19,filling : fried aubergines (aubergine | sunflower oil | mozzarella cheese | chopped tomatoes | tomato concentrate | mascarpone cheese | ricotta cheese | vegetable fibres | full fat hard cheese | breadcrumbs (soft wheat flour | yeast | whey powder | natural flavourings | starches (from pea | potato and corn | basil | garlic. pasta : soft wheat flour | eggs | durum wheat semolina,Open Food Facts
3367651008470,Salade caesar poulet oeuf & grana padano,meals with chicken,58,salade composée 261 g | pâtes (eau | semoule de blé dur | œuf (œuf | acidifiants : acide citrique acide acétique | sauce caesar : eau | huile de colza | fromage blanc | fromage poudre déshydraté | vinaigre d'alcool | moutarde de dijon (eau | graines de moutarde | arôme naturel | amidon de maïs | ail | poivre | épaississant: gomme xanthane | salade | huile de tournesol | acidifiants : lactate de potassium acétate de sodium | stabilisants : algues euchema transformés triphosphates | dextrose | amidon de pomme de terre | sucre roux | grana padano (lait de vache | présure | conservateur : lysozyme d'œuf | carotte | ferments | paprika | concentré de tomates | fécule de manioc | jus de citron concentré | crackers avec graines 20g | farine de blé | sirop de glucose | farine de seigle complet | flocons d'avoine | graines 6 | graines de tournesol | graines de lin brun | huile d'olive vierge | millet | farine de malt de blé | lait fécule de manioc | jus de citron huile de colza | jus de citron beurre concentré | sucre entier en poudre | poudres à lever : carbonates de sodium et | tartelette nappage chocolat noir 14 g | chocolat noir (pâte de cacao | beurre de cacao | émulsifiant : lécithines de soja | arôme naturel de vanille | beurre concentré | sucre de canne | œufs frais | lait entier en poudre,Open Food Facts
4056489512998,Salade Sélection Chèvre,salades de pâtes au chèvre,20,salade composée : spécialités céréalières cuites (eau | semoule de blé dur | blanc d'œuf | salade | fromage de chèvre (lait de chèvre pasteurisé | ferments lactiques et fongiques | enzyme coagulante d'origine microbienne | tomate cerise | cerneaux de noix grillés | huile de colza | persil | basilic | ail | poivre | ferments | sauce vinaigrette au vinaigre balsamique de modène : 3 | aceto balsamico di modena (vinaigre de vin | moût de raisin cuit | huile d'olive vierge sel | vinaigre d'alcool,Open Food Facts
3302740084645,Lasagnes ricotta épinards,microwave meals,27,épinards | lasagnes (eau | semoule de blé dur | oeufs | crème de riz | crème fraîche 6 | ricotta 3 | amidon de riz | poudre de lait écrémé | emmental 3 | basilic | mozzarella (lait pasteurisé | ferments lactiques | anti agglomérant: amidon de pommes de terre | fromage à pâte dure | beurre | huile d'olive vierge | échalotes | farine de blé | ail | poivre | muscade | traces éventuelles de : arachides | fruits à coque | moutarde | sésame | soja,Open Food Facts
3266140065089,Pâtes fraîches aux Aubergines et Huile d'olive Biologiques,pasta stuffed with vegetables,13,pate : semoule de ble dur de qualité supérieure | oeufs . farce : aubergines préfrites (aubergines | huile de tournesol | chapelure (farine de blé | emmental | fromage frais | mozarelle | huile d'olive 2 | flocons de pommes de terre déshydratées | oignons | fibre de son de ble | fibre de plantain | thym,Open Food Facts
3266140065751,Raviolines tomate basilic de provence,ravioles,13,pate : farine de blé tendre | semoule de blé dur | œufs 8 | farce : coulis de tomate | fromage frais | emmental | chapelure (farine de blé | double concentré de tomate 3 | ricotta | basilic de provence 2 | fibre de blé | huile d'olive. sel | fibre de plantain,Open Food Facts
3266140065065,Pâtes fraiches farcies aux tomates confites et romarin,pasta stuffed with vegetables,11,pate : semoule de ble dur de qualité supérieure | oeufs . farce : tomates mi séchées | chapelure (farine de blé | fromage frais | emmental | ricotta | huile de tournesol | flocon de pommes de terre déshydratées | fibre de son de ble | fibre de psyllium | romarin,Open Food Facts
3240931541099,Gnocchi a poeler extra mozzarella tomate 280g,filled gnocchi,16,purée (eau | pommes de terre déshydratées | épice : curcuma | semoule de ble | mozzarella | tomate purée | farine de ble | pommes de terre déshydratées épice : curcuma | creme fraiche | huile de colza et/ou tournesol | huile d'olive vierge | oignons frits | parmesan aop | origan | ail | moutarde,Open Food Facts
3240931542959,Lustucru tortellini a poeler jambon emmental 300g,raw fresh pasta,18,pâte (semoule de ble dur | œufs frais issus de poules élevées en plein air | farce (fromage frais | jambon cuit de paris supérieur de porc (jambon de porc | bouillon | arômes naturels | antioxydant : acide ascorbique | pommes de terre déshydratées épice : curcuma | semoule de ble dur | emmental | mozzarella | huile de colza et/ou tournesol | lactoserum | fibres de ble | poivre | arôme naturel | amidon | moutarde,Open Food Facts
3248830723479,Lasagne bolognaise,frozen lasagne,22,sauce bolognaise [viande de boeuf origine france 12 | tomates 9 | concentré de tomates 7 | oignons préfrits 6 | oignons 3 | carottes | céleri | ail | amidon de maïs | basilic | laurier | romarin | thym] | sauce béchamel 22 | crème fraîche | fromage | lait écrémé en poudre | farine de blé | huile de colza | muscade | lasagnes cuites fraîches 19 | semoule de blé dur,Open Food Facts
3266140059514,Ravioles BIO Emmental,autres pâtes fraiches farcies ∣ other fresh ravioli,5,pate : farine de ble tendre | oeufs | huile de tournesol . farce : emmental | fromage blanc frais | persil,Open Food Facts
3560071003067,Tortellini Pesto,tortellini,28,farine de blé tendre | semoule de blé dur | œufs frais | ricotta 9 | lactosérum | lait | correcteur d'acidité : acide citrique | chapelure (farine de blé | levure | farine de blé malté | huile de tournesol 5 | basilic 4 | flocons de pomme de terre déshydratés (pomme de terre | émulsifiant : mono et diglycérides d'acides gras | perméat de lactosérum | fromage pecorino au lait de brebis 2 | fromage râpé 2 | noix de cajou 0 | huile d'olive 0 | pignons de pin 0 | ail en poudre 0 | antioxydant : acide ascorbique | peut contenir des traces de crustacés | poissons | autres fruits à coque | céleri | mollusques | moutarde et soja,Open Food Facts
4075600058634,Gemüse-Maultaschen,maultaschen,21,gemüse (kartoffeln | karotten | spinat | zwiebeln | sellerie | lauch | erbsen | hartweizengriess | eiweiss aus hühnerei | vollei | weißbrot (weizenmehl | wasser | speisesalz | hefe | rapsöl | stärke | gewürze | stabilisator (natriumacetate | natriumcitrate | ascorbinsäure). kann spuren von milch | soja enthalten,Open Food Facts
4056489194996,Saumon pâtes au basilic et sauce citronnée,pasta with salmon,21,pâtes alimentaires (eau | semoule de blé dur | filet de saumon asc | tomates | crème fraîche | citron | huile de colza | échalotes | poudre de lait écrémé | basilic | beurre | épinards | amidon de riz | huile d'olive vierge | vinaigre de vin blanc | zeste de citron | gélatine de poisson | ciboulette | curcuma | poivre | paprika,Open Food Facts
3596710484294,Ravioli ricotta epinard,ravioli with ricotta and spinach,13,pâte : semoule de blé dur de qualité supérieure | œufs 6 | farce : épinards 11 | ricotta | chapelure (farine de blé | emmental | couscous | fibre de son de blé | huile de tournesol | épinards déshydratés 0 | ail | fruits à coque | poisson et soja,Open Food Facts
3038359010514,Panzani sauce bolo ball's 400g,groceries,13,pulpe de tomates avec morceaux | concentré de tomates | viande de boeuf | oignons | carottes | arômes | protéines de soja texturées | huile de tournesol | amidon transformé de maïs | concentré de soja | basilic | persil | poivre,Open Food Facts
4056489090557,Salade à la Catalane au Thon,salades catalanes au thon,19,thon | pâtes cuites (eau | semoule de blé dur | tomates | oignons | huile de colza | poivrons rouges | poivrons verts | olives noires | concentré de tomates | vinaigre de xérès | ail | plantes aromatiques | jus de citron concentré | amidon modifié | épaississants: gomme xanthane | gomme guar | arôme naturel | poivre noir. traces éventuelles d'œufs,Open Food Facts
3760121218568,Ravioli légumes,canned vegetable ravioli,10,raviolis farcis : semoule de blé | œufs | carottes | oignons | poivrons | concentré de tomates | huile de tournesol | ail | poivre | sel de guérande,Open Food Facts
3367651009514,Capricia chèvre affiné noix,prepared salads,20,salade composée 81 | pâtes alimentaires cuites (eau | semoule de blé dur | tomate | salade | fèves de soja | fromage de chèvre affiné (lait de chèvre pasteurise sel | ferments lactiques et fongiques | coagulant | vinaigre balsamique | miel | jus de citron concentré | cerneaux de noix grilles | huile de colza | vinaigre d'alcool | ferments | persil | piment doux | poivre | curcuma,Open Food Facts
3038353020403,Panzani Pâtes Cannelloni 250G,cannelloni à garnir,4,semoule de blé dur de qualité supérieure | contient du gluten | peut contenir du soja | de la moutarde et de l'oeuf,Open Food Facts
4056489483489,Vegan tortelloni with meat alternative filling,tortelloni,21,pâte (semoule de blé dur | huile de tournesol | jus de carotte | fourrage à base d'avoine et de légumes (7 | flocons d'avoine | oignons | carottes | pulpe de tomate au jus (tomates | jus de tomate | double concentré de tomates | vin rouge | huile de noix de coco | flocons de pommes de terre | chapelure (farine de blé tendre | huile d'olive | levure | fibres de pois | arômes naturels | fibres de blé | ail | épices,Open Food Facts
3270160865185,"Boulettes kefta, légumes et pâtes orzo",beef dishes,51,fr pâte orzo cuite 20 | semoule de blé dur n | préparation frite à base de viande d'agneau | d viande de boeuf et protéine de soja 15 | viande v d'agneau 5 | viande bovine 3 | protéine de soja texturée | c oignon | huile de tournesol | chapelure | fibre de blé | fécule de pomme z de terre | fibre de pois | ail | cumin | coriandre | paprika e fumé | gingembre | poivre | piment de cayenne | p poivron jaune 11 | poivron rouge 11 | aubergine w préfrite 7 | aubergine | crème fr liquide | oignon | yaourt maigre en poudre v 2 | tomate semi déshydratée | purée de tomate double concentré | c huile de colza | huile d'olive vierge extra | jus de citron l vert | menthe douce 0 | graine de sésame | n cumin | farine de manioc | purée de piment | carvi | z acidifiant: acide citrique | fibre de lin | paprika | thym | li origan | poivre. k peut contenir des traces de: crustacés | ceuf | poissons | n céleri | moutarde | mollusques. issue d'animaux nés | élevés | abattus et transformés en france. 9,Open Food Facts
3350030120450,Ravioles du Dauphinés,ravioli,3,pâte (farine de blé tendre | œufs frais | persil sel oeufs frais beurre,Open Food Facts
3564700842294,Salade de thon à l'italienne,salads,16,thon précuit haché | maïs | tomates | carottes | huile de colza | spécialités céréalières 3 | semoule de ble dur | blanc d'oeuf en poudre | spécialités céréalières aux épinards 3 | épinard en poudre | plantes aromatiques | ail | poivre blanc | vinaigre d'alcool | épaississants : gomme xanthane | gomme guar,Open Food Facts
4008366001309,Bami Goreng,meals with chicken,28,bandnudeln gegart (trinkwasser | hartweizengrieß | hühnerei | hähnchenbrust mariniert gegart (hähnchenbrust | sonnenblumenöl | speisesalz | dextrose | roter paprika | champignons | grüner paprika | bambussprossen | zwiebeln | zuckermais | frühlingszwiebeln | mu err pilze | sojasauce (trinkwasser | sojabohnen | weizen | knoblauch | sambal (trinkwasser | tomatenmark | paprika gemahlen | branntweinessig | chilies | cayennepfeffer | koriander | kreuzkümmel | schwarzer pfeffer,Open Food Facts
3266140061227,Ravioli emmental basilic BIO,pâtes fraiches farcies au fromage ∣ cheese stuffed pasta,7,pate : semoule de ble dur de qualité supérieure | oeufs . farce : emmental | fromage frais | chapelure (farine de blé | basilic | huile de tournesol | fibre de son de ble,Open Food Facts
4056489127284,Bami Goreng,microwave meals,27,gegarte nudeln (wasser | stärke. sonnenblumenöl | speisesalz | dextrose | 10 | rote paprika | champignons | zwiebeln | zuckermais | pastinake | lauch | mu err pilze | grüne paprika | sojasauce (wasser | sojabohnen | weizen | rapsöl | getrockneter glukosesirup | sojasaucenpulver [sojasauce (sojabohnen | maltodextrin | knoblauchpulver | paprika | tomatenpulver | korianderpulver | kreuzkümmelpulver | chilipulver | cayennepfeffer,Open Food Facts
8076809500289,Tortellini Fromage,féculents,19,pâtes aux œufs (semoule de blé dur | oeuf entier 12 | garniture (fromage ricotta 14 | lait | lactosérum | chapelure (farine de blé | levure | huile de tournesol | arômes (lait | blé | fromages 2 | fromage emmental 1 | fromage grana padano aop 0 | conservateur : lysozyme d'oeuf | fromage en poudre 0 | fibre de blé | protéines de lait | flocons de pomme de terre | fibre d'avoine,Open Food Facts
3335880006642,Ravioli au boeuf,beef ravioli,17,ravioli pâte (semoule de blé | farce (viande de boeuf 20 | chapelure | purée de légumes (eau | carottes 0 | oignons 0 | huile de tournesol) sauce : eau | coulis de tomates 23 | carottes | viande de bœuf 4 | poireaux&quot | huile de tournesol navet | oignon 0 | laurier | thym | poivre | girofle . ingrédients issus de l'agriculture biologique,Open Food Facts
3700417302212,Gyoza légumes,vegetable gyoza,23,farine de blé | chou blanc | carotte | champignon noir | graine d'edamame | petit pois | oignon | gluten de ble | chapelure (farine de blé | levure | huiles végétales (colza | sésame | ciboulette | amidons | sauce soja (eau | graine de soja | blé | ail | jus de citron | extrait de levure | gingembre | poivre noir | farine de soja,Open Food Facts
3266140059811,Ravioles à Poêler aux 3 Fromages,ravioles du dauphine,11,ravioles aux 3 fromages (pâte: farine de blé tendre | oeufs frais | huile de tournesol | farce : fromage blanc frais 16 | emmental 8 | fromage à pâte pressée cuite 8 | persil | beurre | émulsifiant: gomme xanthane | pourcentages exprimés sur l'ensemble du produit | peut contenir des traces de poisson et crustacés,Open Food Facts
3266140062613,Ravioles à poêler au chèvre affiné ciboulette,pâtes fraiches farcies au fromage ∣ cheese stuffed pasta,10,oeufs frais 3 | fromage de chèvre | flocons de pomme de terre (pommes de terre déshydratées | extrait d'épices | emmental | amidon modifié de pomme de terre | ciboulette 0 | persil | beurre | huile de tournesol,Open Food Facts
3240931548951,Girasoli Pesto,fresh pasta stuffed with vegetables,17,farce (ricotta | lactoserum | basilic | parmesan aop | pommes de terre déshydratées épice : curcuma | huile de colza | mascarpone | huile d'olive vierge | fibres de ble | graine de tournesol | semoule de ble dur | amidon transformé | huile de tournesol | ail | arômes naturels | pâte (semoule de ble dur | œufs frais issus de poules élevées en plein air,Open Food Facts
3038352910200,Le Cannelloni (100 % pur Bœuf),bolognese cannelloni,17,sauce : eau | tomate et concentré de tomate | viande de bœuf | oignons | carottes | huile d'olive vierge extra | basilic | amidon transformé de maïs | arômes (dont lait | arôme de fumée | ail. farce : viande de bœuf crue et précuite (8 | chapelure (farine de ble | huile de colza | levure | paprika | arôme (dont lait | pâte : semoule de ble dur,Open Food Facts
3242272263050,Xtrembox radiatori poulet bacon,pots,21,semoule de blé dur | crème fraiche légère | poulet rôti traité en salaison (viande de poulet | huile de tournesol | dextrose | fécule de manioc | arôme naturel | oignon | œuf | bacon fumé grillé (viande de porc | conservateur : e250 | extrait d'épice | antioxydant : e301 | fumée | mozzarella | amidon de riz | arômes naturels | poivre | arôme de fumée | conservateurs : e202 | e262i,Open Food Facts
3248830690405,Pâtes cuisinées à la chinoise et aux légumes,nouilles chinoises aux legumes,17,nouilles cuites 47 | semoule de blé dur | haricots plats 11 | carottes 11 | poivrons rouges 6 | champignons noirs 6 | petit pois 4 | sauce soja (eau | soja | farine de blé | huile de colza | germe de haricot mungo | arôme naturel | basilic thaï citronnelle | curry | purée de gingembre | purée de piment (piments,Open Food Facts
3250392170714,"TORTELLINI AU PESTO, BASILIC ET PIGNONS 250g",pates fraiches farcies,27,pâtes : semoule de blé dur de qualité supérieure 20 | farine de blé tendre 20 | œufs | eau. farce : ricotta (lactosérum | lait | crème | chapelure (farine de blé tendre | levure | pesto 5 | [basilic 1 | huile d'olive extra vierge | grana padano aop (lait | présure | conservateur : lysozyme d'oeuf | pecorino romano aop (lait de brebis | pignons de pin 0 | huile de tournesol | beurre | correcteur d'acidité : acide lactique | antioxydant : acide ascorbique | conservateur : acide sorbique] | poudre de lactosérum | basilic 2 | mascarpone (crème | correcteur d'acidité : acide citrique | arômes naturels | ail. dont laitpourcentages exprimés sur le produit fini,Open Food Facts
3270160598878,Penne aux champignons à la crème,penne,20,pâtes précuites [semoule de blé dur | sel] | champignon de paris 10 | crème fraîche 8 | cèpe 3 | huile de tournesol | grana padano (lait | présure animale | conservateur : lysozyme d’œuf | oignon | farine de blé | persil 0 | beurre | ail 0 | amidon de tapioca | extrait de cèpe | jus de citron concentré | piment | poivre | noix de muscade,Open Food Facts
3560070816859,Tortellini au Jambon Cru aux oeufs frais,tortellini au jambon cru,27,farine de blé tendre | semoule de blé dur | œufs frais | jambon cru | ricotta [lactosérum | lait | crème | correcteurs d'acidité : acide citrique | acide lactique] | chapelure (farine de blé | levure | perméat de lactosérum | huile de tournesol | fromage parmigiano reggiano aop | jambon cru fumé speck 1 | jambon de porc | épices | dextrose | plantes aromatiques | ail en poudre | poivre noir | peut contenir des traces de crustacés | poissons | fruits à coque | céleri | soja | moutarde et mollusques,Open Food Facts
3560070976232,Ravioli légumes,canned raviolis,19,purée de tomate mi réduite | semoule de blé dur | carottes 9 | chapelure (farine de blé | oignons 2 | aubergines 1 | poivrons rouges 1 | olives vertes 1 | brocolis | épinards | huile de colza | persil | fécule de manioc | basilic | amidon transformé de maïs | origan | arômes naturels | peut contenir des traces de céleri | lait et œufs,Open Food Facts
8001665126090,Crema de Calabaza y Cebolla Caramelizada De la Huerta,cooked fresh pasta stuffed with vegetables,24,relleno (puré de calabaza | requesón (suero de leche | leche | fibras vegetales (maíz | trigo | queso rallado | queso mozzarella | pan rallado (harina de trigo blando | levadura | nata | aceite de girasol | lactosa | mostaza (membrillo | aroma natural | copos de patata | cebolla caramelizada 1 | almidón | galletas amaretti (azúcar | almendras de albaricoque | clara de huevo | aromas naturales | pasta (harina de trigo blando | huevos | sémola de trigo duro,Open Food Facts
8994963002800,Mi Goreng Fry Noodles,instant noodles,24,pasta : wheat flour | refined palm oil (refined palm oil | antioxidant e319 | acidity regulators: e452 | e501 | e500 | thickener: e412 | colouring: e101 | seasoning oil: refined palm oil (refined palm oil | e319 | onions | condiment powder : sugar | flavour enhancers: e621 | e631 | e627 | garlic powder | yeast extract | pepper powder | sweet soy sauce : sugar | wheat | soybeans | seasoning | sesame oil | chili powder,Open Food Facts
3367651009972,Pâtes & Salade Thon Oeuf Sauce Cocktail,pasta salads,27,pâtes cuites 40 | semoule de blé dur | salade | sauce condimentaire cocktail [eau | huile de colza | moutarde (eau | graines de moutarde | vinaigre d'alcool | tomate séchée 0 | amidon de maïs | concentré de tomate 0 | arômes naturels | épaississant : gomme xanthane] | thon au naturel (thon listao origine hors ue | œuf dur (œuf | conservateur : acide acétique | acidifiant : acide citrique | maïs (maïs | tomate | persil | ail | poivre | crustacés | graines de sésame | soja | fruits à coque | lupin,Open Food Facts
20263812,Ravioli Pur Bœuf,stuffed pastas in sauce,18,concentré de tomate | légumes | oignons | carottes | viande de bœuf | huile de colza | amidon transformé de maïs | arôme | arôme de fumée | aromate | pâte | semoule de blé dur | blanc d' œuf | farce | chapelure (farine de blé | levure | paprika | légumes (carottes,Open Food Facts
8001665123815,Ricotta y Espinacas De la Huerta,stuffed pastas,18,relleno : requesón (suero de leche | leche | espinacas | fibras vegetales | aceite de girasol | pan rallado (harina de trigo blando | levadura | suero de leche en polvo | queso mascarpone | almidones | copos de patata | ajo | nuez moscada | aromas naturales (contienen leche | trigo | sal. pasta : harina de trigo blando | huevos | sémola de trigo duro,Open Food Facts
8480000061423,Tortellini carne,tortelloni,21,pasta (harina de trigo blando | huevos | sémola de trigo duro | relleno (carne estofada (carne ternera 61 | aceite de semillas de girasol | cebolla | zanahoria | almidón de maiz | ajo | nuez moscada | pimienta | pan rallado (harina de trigo | levadura | puré de patata (agua | leche parcialmente desnatada | copos de patata | mantequilla | jamón curado (carne porcina | fibra de trigo | aromas naturales | especias,Open Food Facts
00435154,Basil and Pine Nut Ravioli,ravioli,13,fresh egg pasta ( wheat flour | free range egg | durum wheat semolina | basil paste | spinach | ricotta cheese | whey powder | basil paste (basil | sunflower oil | acidity regulator: sodium hydrogen carbonate | potato flakes | pine nuts | hard grated cheese,Open Food Facts
8001665715904,Plaisir du Primeur Girasoli Cepes,pasta stuffed with vegetables,22,force : ricotta (sérum de lait | lait | cèpes | chapelure (farine de blé tendre | levure | champignons de paris agaricus bisporus | fibres végétales | huile de tournesol | serum de laiten poudre | oignons | fromage mozzarella | fromage mascarpone | vin blanc | persil | flocons de pomme de terre | lactose | amidons | arômes naturels (contiennent lait | ble age | ail. páte : farine de blé tendre | oeufs | semoule de blé dur,Open Food Facts
8801073115088,Quattro Cheese Ramen,pot noodles,36,noodle: wheat flour | food starch modified | palm oil | wheat gluten | glycerin | soybean oil | guar gum | potassium carbonate | riboflavin | sauce: water | mozzarella cheese (whey | dextrin | enzymes | annatto extract | yeast extract | skim milk powder | monosodium glutamate | soy sauce (defatted soybean | wheat | chili pepper powder | artificial chicken flavor powder (dextrin | artificial flavor | onion | garlic | paprika oleoresin | chili pepper oleoresin | black pepper powder | mozzarella cheese powder (palm oil | skim milk | milk cream | mixed cheese powder (water | cheddar cheese | gouda cheese | camembert cheese | soy | milk,Open Food Facts
3266140065003,Pâtes fraîches au fromage Boursin® Ail et fines herbes,pasta stuffed with cheese,9,ferments lactiques | ail et fines herbes (0 | poivre | ricotta | fromage frais | chapelure (farine de blé | extrait de curcuma | sel. pâte : semoule de ble dur de qualité supérieure | oeufs issus de poules élevées en plein air,Open Food Facts
0021000658930,ORIGINAL SHELL PASTA & CHEESE SAUCE,pastas,20,wheat flour | niacin | ferrous sulfate | thiamin mononitrate | riboflavin | cheese (milk | cheese culture | enzymes | whey | canola oil | cheddar cheese culture | whey protein concentrate | milk | sodium phosphate | lactic acid | sodium alginate | sorbic acid as a preservative | oleoresin paprika | annatto extract | milkfat,Open Food Facts
4056489916420,Ravioli Boeuf & Petits Oignons,beef ravioli,22,aux œufs (28 | farine de blé tendre | œuf | semoule de blé dur | 11 | viande de | bœuf (origine : allemagne | espagne | france | italie | pologne | chapelure (farine de blé tendre | levure | huile de tournesol | poudre de lactosérum | oignons | carottes | double concentré de tomates | oignons grillés | ail en poudre | noix de muscade | poivre noir. issu de poules élevées au sol,Open Food Facts
5033665206864,Charlie Bingham Lasagne,prepared lasagne,45,milk | tomatoes | egg pasta (durum wheat semolina | free range egg | british beef | white wine | cheddar cheese | smoked bacon (pork | preservatives: potassium nitrate | sodium nitrate | sodium nitrite | antioxidant: sodium ascorbate | british pork | onions | tomato purée | cream | carrots | wheat flour (wheat flour | calcium carbonate | iron | niacin | thiamin | celery | rapeseed oil | butter | balsamic vinegar of modena (wine vinegar | concentrated grape must | chicken liver | cornflour | beef stock (yeast extract | beef bone stock | molasses | dried onions | sunflower oil | black pepper | garlic purée | oregano | parsley | ground nutmeg | ground star anise | white pepper. secret ingredient: obsession. don't worry | some may remain. allergens: for allergens | including cereals containing gluten | nuts | sesame,Open Food Facts
3250393445552,Ravioli ricotta épinards bio,pates fraiches farcies,10,pâte : semoule de blé dur de qualité supérieure | œufs 6 | farce : ricotta 11 | épinards 11 | chapelure (farine de blé | semoule de blé dur | huile de tournesol | basilic | fibre de son de blé | persil,Open Food Facts
8402001030963,Lasaña Pollo,prepared lasagne,48,recheio de frango : água | carne de frango cozida (carne de frango | estabilizadores [trifosfato de sódio e carrageninal | xarope de glucose | conservantes [diacetato de sódio | ácido lático e nitrito de sódio] | açúcar caramelizado | aromatizante e antioxidante | natas | queijo fundido (queijo (leite ] | água | natas (leite ] | amido modificado | soro de leite (leite ] | sais fundentes [citratos de sódio | polifosfatos | fosfatos de potássio] | acidificante | conservante | e sal | cebola frita | aroma natural | pasta de alho (alho [0 | sal e regulador de acidez | mostarda (água | mostarda | vinagre e sal | caldo de legumes (cebola | cenoura | extrato de levedura | óleo de girassol | maltodextrina e especiarias | pimenta preta e óleo aromatizado | bechamel: água | leite | farinha de trigo | manteiga | sal e especiarias | massa: sêmola de trigo | ovo e água | mistura de queijos (mozzarella | 5g 5 | 3g fibra alimentaria/fibra 1 | 0g 3 | 5g 6 | 6g 23g proteínas 2 | 8g 0 | 8 g sal mercadona 800 500 220,Open Food Facts
3248832940690,"Ravioli au Saumon, Fondue d'épinards à la crème",plats prepares a base de saumon,22,ravioli saumon ricotta précuit 39 | [ravioli 24 | semoule de blé dur | saumon fumé 3 | ricotta 2 | oeufs | chapelure (farine de blé | levure de bière | huile de tournesol | oignons déshydratés | aneth | jus de citron | huile de colza] | épinards 19 | lait écrémé en poudre | crème fraîche légère 2 | farine de blé | saumon fumé | fromage | amidon de maïs | poivre | muscade,Open Food Facts
3256225428861,Ravioli pur boeuf,canned raviolis,20,ravioli (semoule de ble dur | viande de boeuf | chapelure | carottes | oignons 0 | basilic | arôme naturel | huile de tournesol | purée de tomates mi réduite | viande de boeuf 3 | pulpe de tomates 2 | morceaux de tomates | jus de tomates | acidifiant: acide citrique | oignons | amidon modifié de maïs | persil | arômes naturels. viande de boeuf mise en oeuvre : 7 | du poids net total. traces éventuelles d oeuf | de céleri et de lait,Open Food Facts
3270160810796,Gratin de coquillettes au jambon et à l'emmental,gratins de coquillettes,23,coquillette cuite cuisinée 47 | [semoule de blé dur | huile de tournesol] | jambon cuit supérieur | sirop de glucose de pomme de terre | dextrose de blé | antioxydant : ascorbate de sodium | conservateur : nitrite de sodium | crème liquide | emmental râpé 9 | lait | france | allemagne | pays bas | lait demi écrémé | beurre | farine de blé | amidon transformé de maïs ou de manioc ou de riz | huile de tournesol | épaississants (gomme xanthane | gomme de guar | extrait de poivre | muscade,Open Food Facts
3560070897339,Salad'Bowl,salads,22,thon listao | oignons 10 | poivrons rouges 9 | double concentré de tomates 8 | poivrons verts 7 | huile de colza | haricots verts 5 | spécialité céréalière 4 | semoule de blé dur | poudre de blanc d' œuf | olives noires salées | vinaigre d'alcool | basilic | moutarde de dijon (eau | graines de moutarde | acidifiant : acide citrique | épaississants : gomme guar et gomme xanthane | jus de citron concentré | poivre blanc | arôme naturel | thym | amidon de riz,Open Food Facts
3560070941629,Lasagnes chèvre-épinard À L'EMMENTAL GRATINE,vegetarian lasagne,15,pâte alimentaire cuite (semoule de blé dur | oeuf entier en poudre | fromage de chèvre | épinard 12 | emmental | lait écrémé en poudre | amidon modifié | farine de blé | crème | huile de colza | arôme naturel | ail | épices | peut contenir des traces de poisson | soja et moutarde,Open Food Facts
3564706511958,Ravioli pur boeuf,canned raviolis,18,ravioli [semoule de blé dur | viande de bœuf | chapelure (farine de blé | levure | carottes | blanc d' œuf | oignons] | triple concentré de tomates 7 | viande de bœuf 3 | oignons 2 | carottes 1 | vin blanc | amidon modifié de pomme de terre | huile de colza | ail en poudre | origan | viande de bœuf mise en œuvre : 7 | du poids net total,Open Food Facts
3021690029116,Ravioli sauce bolognaise,canned raviolis,13,ravioli 28 | semoule complète de blé dur | viande bovine 5 | chapelure | semoule de blé dur 0 | épices et plantes aromatiques | purée de tomates mi réduite | viande bovine 9 | oignons 2 | carottes 2 | arômes naturels | amidon de maïs | huile de tournesol,Open Food Facts
3760197637683,Gyoza crevettes,ravioli a la crevette,17,crevette décortiquée (crevette | stabilisants: e451 | e452 | légumes (chou | carotte | farine de blé | amidon de pomme de terre | huile de colza | chapelure (farine de blé | levure | champignon de paris | huile de sésame | blanc d'œuf en poudre | gluten de blé | gingembre en poudre | poivre noir | arôme naturel,Open Food Facts
